date_time,load,is_holiday,holiday_type,national_event_type,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,forecasted_load
2023-07-17 07:00:00+00:00,1320,0,0,0,32.3,0,65,0.7,96,5.5,1001.1,3,1570
2023-07-17 08:00:00+00:00,1268,0,0,0,32.3,0,65,0.7,96,5.5,1000.3,3,1506
2023-07-17 09:00:00+00:00,1230,0,0,0,32.3,0,64,0,96,5.5,999.5,3,1460
2023-07-17 10:00:00+00:00,1210,0,0,0,32.8,0,63,0.1,79,3.7,999.2,3,1423
2023-07-17 11:00:00+00:00,1197,0,0,0,32.6,0,65,0.4,87,3.7,999.1,3,1400
2023-07-17 12:00:00+00:00,1194,0,0,0,31.7,0,68,0.2,90,3.6,999.3,3,1384
2023-07-17 13:00:00+00:00,1191,0,0,0,31.5,0,71,0,107,1.8,999.5,3,1414
2023-07-17 14:00:00+00:00,1239,0,0,0,30.6,0,75,0,64,0,1000,3,1480
2023-07-17 15:00:00+00:00,1388,0,0,0,29.8,0,80,0,150,0,1000.5,2,1654
2023-07-17 16:00:00+00:00,1525,0,0,0,29.3,0,81,0,168,0,1001,2,1750
2023-07-17 17:00:00+00:00,1598,0,0,0,29.2,0,82,0,86,0,1001.2,2,1873
2023-07-17 18:00:00+00:00,1635,0,0,0,29.1,0,84,0.9,97,1.8,1001.5,3,1895
2023-07-17 19:00:00+00:00,1660,0,0,0,28.9,0,85,0.1,92,0,1001.2,3,1920
2023-07-17 20:00:00+00:00,1614,0,0,0,28.6,0,86,0.2,114,0,1001,3,1880
2023-07-17 21:00:00+00:00,1647,0,0,0,29,0,84,0.3,0,0,1001.9,3,1910
2023-07-17 22:00:00+00:00,1665,0,0,0,28.3,0,88,0.3,113,0,1001.7,3,1862
2023-07-17 23:00:00+00:00,1643,0,0,0,28.1,0,89,0.3,93,0,1001.6,3,1815
2023-07-18 00:00:00+00:00,1537,0,0,0,27.9,0,90,0,76,1.8,1001.6,3,1738
2023-07-18 01:00:00+00:00,1536,0,0,0,29,0,83,0,83,1.8,1001.8,3,1754
2023-07-18 02:00:00+00:00,1509,0,0,0,30.2,0,76,0,88,3.7,1001.9,3,1703
2023-07-18 03:00:00+00:00,1485,0,0,0,31.3,0,70,0,92,3.7,1002,3,1657
2023-07-18 04:00:00+00:00,1444,0,0,0,32.2,0,66,0,96,3.7,1001.8,3,1614
2023-07-18 05:00:00+00:00,1493,0,0,0,33.1,0,63,0,99,3.7,1001.5,3,1653
2023-07-18 06:00:00+00:00,1492,0,0,0,34,0,59,0.1,102,5.5,1001.2,3,1634
2023-07-18 07:00:00+00:00,1432,0,0,0,34.5,0,57,0.1,98,5.5,1000.4,3,1554
2023-07-18 08:00:00+00:00,1367,0,0,0,35,0,55,0,94,5.5,999.5,3,1492
2023-07-18 09:00:00+00:00,1322,0,0,0,34.5,0,61,1.4,60,7.2,999.6,2,1443
2023-07-18 10:00:00+00:00,1289,0,0,0,33.8,0,56,0.2,133,1.8,999,2,1410
2023-07-18 11:00:00+00:00,1274,0,0,0,33.7,0,57,0,157,1.8,998.5,2,1388
2023-07-18 12:00:00+00:00,1255,0,0,0,33.6,0,61,0,90,3.6,998.1,2,1372
2023-07-18 13:00:00+00:00,1276,0,0,0,32.6,0,63,0,174,1.8,998.6,2,1370
2023-07-18 14:00:00+00:00,1338,0,0,0,31.7,0,67,0,177,1.8,999,2,1435
2023-07-18 15:00:00+00:00,1506,0,0,0,30.7,0,72,0,181,1.8,999.4,2,1630
2023-07-18 16:00:00+00:00,1639,0,0,0,30.6,0,73,0,128,1.8,1000.1,2,1740
2023-07-18 17:00:00+00:00,1667,0,0,0,30.2,0,77,0,128,1.8,1000.3,2,1795
2023-07-18 18:00:00+00:00,1689,0,0,0,29.8,0,79,0,128,3.7,1000.6,2,1845
2023-07-18 19:00:00+00:00,1727,0,0,0,29.5,0,81,0,133,1.8,1000.4,2,1870
2023-07-18 20:00:00+00:00,1665,0,0,0,29.2,0,82,0,141,1.8,1000.3,2,1815
2023-07-18 21:00:00+00:00,1730,0,0,0,29.2,0,78,0,180,3.6,1001,2,1840
2023-07-18 22:00:00+00:00,1732,0,0,0,28.6,0,84,0,130,0,1000.6,3,1780
2023-07-18 23:00:00+00:00,1655,0,0,0,28.4,0,85,0,100,1.8,1000.6,3,1760
2023-07-19 00:00:00+00:00,1561,0,0,0,28.3,0,86,0,91,1.8,1000.6,3,1720
2023-07-19 01:00:00+00:00,1596,0,0,0,29.3,0,80,0,91,3.7,1000.9,3,1750
2023-07-19 02:00:00+00:00,1543,0,0,0,30.4,0,73,0,91,3.7,1001.1,3,1695
2023-07-19 03:00:00+00:00,1535,0,0,0,31.5,0,67,0,91,3.7,1001.4,3,1640
2023-07-19 04:00:00+00:00,1489,0,0,0,32.4,0,64,0.3,119,3.7,1001.1,3,1593
2023-07-19 05:00:00+00:00,1517,0,0,0,33.3,0,60,0.4,126,3.7,1000.9,3,1632
2023-07-19 06:00:00+00:00,1580,0,0,0,34.2,0,57,0,132,3.7,1000.7,3,1652
2023-07-19 07:00:00+00:00,1494,0,0,0,34.7,0,55,0.2,126,3.7,999.9,3,1595
2023-07-19 08:00:00+00:00,1423,0,0,0,35.2,0,53,0.2,120,3.7,999.1,2,1525
2023-07-19 09:00:00+00:00,1360,0,0,0,35.7,0,51,0.1,114,3.7,998.4,2,1478
2023-07-19 10:00:00+00:00,1308,0,0,0,34.8,0,57,0.3,102,5.5,998.1,3,1443
2023-07-19 11:00:00+00:00,1308,0,0,0,34.6,0,58,0,112,3.7,997.7,2,1430
2023-07-19 12:00:00+00:00,1280,0,0,0,34.3,0,60,0,128,3.7,997.3,2,1415
2023-07-19 13:00:00+00:00,1326,0,0,0,33.3,0,64,0,138,1.8,998,2,1435
2023-07-19 14:00:00+00:00,1415,0,0,0,32.2,0,68,0,155,1.8,998.6,2,1495
2023-07-19 15:00:00+00:00,1554,0,0,0,30.7,0,76,0,270,3.6,1000.6,2,1675
2023-07-19 16:00:00+00:00,1683,0,0,0,31,0,74,0,173,1.8,1000,2,1790
2023-07-19 17:00:00+00:00,1748,0,0,0,30.5,0,77,0,162,1.8,1000.2,2,1820
2023-07-19 18:00:00+00:00,1814,0,0,0,30.1,0,80,0,155,1.8,1000.4,2,1845
2023-07-19 19:00:00+00:00,1786,0,0,0,29.8,0,81,0,157,1.8,1000.2,2,1865
2023-07-19 20:00:00+00:00,1753,0,0,0,29.4,0,83,0,162,1.8,1000,2,1792
2023-07-19 21:00:00+00:00,1800,0,0,0,29.5,0,82,0,0,0,1000.4,3,1867
2023-07-19 22:00:00+00:00,1818,0,0,0,28.8,0,83,0,137,1.8,1000.3,4,1850
2023-07-19 23:00:00+00:00,1781,0,0,0,28.5,0,84,0,120,1.8,1000.4,3,1807
2023-07-20 00:00:00+00:00,1672,0,0,0,29.1,0,79,0,60,3.6,1000.5,3,1720
2023-07-20 01:00:00+00:00,1684,0,0,0,29.4,0,80,0,107,3.7,1000.7,3,1735
2023-07-20 02:00:00+00:00,1612,0,0,0,30.4,0,75,0,108,5.5,1001,3,1670
2023-07-20 03:00:00+00:00,1617,0,0,0,31.6,0,68,0,60,3.6,1001.9,3,1640
2023-07-20 04:00:00+00:00,1562,0,0,0,32.4,0,65,0,116,5.5,1001.2,3,1602
2023-07-20 05:00:00+00:00,1592,0,0,0,33.3,0,62,0.2,114,5.5,1001,3,1653
2023-07-20 06:00:00+00:00,1594,0,0,0,33.2,0,59,0.1,90,3.6,1001.1,3,1675
2023-07-20 07:00:00+00:00,1542,0,0,0,34.5,0,57,0,120,5.5,1000,3,1590
2023-07-20 08:00:00+00:00,1462,0,0,0,34.8,0,56,0,126,5.5,999.3,3,1530
2023-07-20 09:00:00+00:00,1408,0,0,0,35,0,53,0,60,5.4,999.4,3,1480
2023-07-20 10:00:00+00:00,1354,0,0,0,34.2,0,55,0.1,130,3.7,998.6,3,1430
2023-07-20 11:00:00+00:00,1317,0,0,0,33.9,0,57,0.2,128,3.7,998.4,3,1420
2023-07-20 12:00:00+00:00,1314,0,0,0,33,0,59,0.1,60,3.6,998.8,2,1400
2023-07-20 13:00:00+00:00,1321,0,0,0,32.8,0,63,0,135,3.7,999,2,1435
2023-07-20 14:00:00+00:00,1382,0,0,0,31.9,0,67,0,150,3.7,999.8,2,1500
2023-07-20 15:00:00+00:00,1564,0,0,0,31,0,70,0,20,7.2,1002.4,2,1670
2023-07-20 16:00:00+00:00,1682,0,0,0,30.6,0,73,0,162,1.8,1000.9,2,1780
2023-07-20 17:00:00+00:00,1742,0,0,0,30.2,0,76,0,151,1.8,1001.2,2,1830
2023-07-20 18:00:00+00:00,1788,0,0,0,30.2,0,74,0,240,3.6,1003,2,1910
2023-07-20 19:00:00+00:00,1778,0,0,0,29.6,0,80,0,141,1.8,1001.4,3,1890
2023-07-20 20:00:00+00:00,1752,0,0,0,29.4,0,81,0,136,1.8,1001.2,3,1860
2023-07-20 21:00:00+00:00,1784,0,0,0,29.7,0,76,0,60,3.6,1002,3,1900
2023-07-20 22:00:00+00:00,1785,0,0,0,29,0,82,0,127,1.8,1002,3,1885
2023-07-20 23:00:00+00:00,1762,0,0,0,28.7,0,83,0,106,1.8,1002.1,3,1800
2023-07-21 00:00:00+00:00,1632,0,0,0,29.2,0,78,0,60,3.6,1003,3,1725
2023-07-21 01:00:00+00:00,1633,0,0,0,29.3,0,80,0,92,3.7,1002.5,3,1750
2023-07-21 02:00:00+00:00,1587,0,0,0,30.2,0,76,0,92,3.7,1002.9,3,1678
2023-07-21 03:00:00+00:00,1560,0,0,0,31.7,0,68,0,60,5.4,1004.5,3,1655
2023-07-21 04:00:00+00:00,1525,0,0,0,31.9,0,67,0.1,81,3.7,1003.7,3,1610
2023-07-21 05:00:00+00:00,1573,0,0,0,32.3,0,65,0.1,87,5.5,1003.5,3,1660
2023-07-21 06:00:00+00:00,1618,0,0,0,34.2,0,59,0,30,3.6,1004.5,3,1683
2023-07-21 07:00:00+00:00,1517,0,0,0,32.9,0,62,0,91,5.5,1002.6,3,1632
2023-07-21 08:00:00+00:00,1446,0,0,0,33.1,0,62,0.9,90,5.5,1001.9,3,1560
2023-07-21 09:00:00+00:00,1402,0,0,0,35.7,0,51,2.6,40,5.4,1002.3,3,1507
2023-07-21 10:00:00+00:00,1367,0,0,0,33.5,0,60,2.7,65,3.7,1001.9,3,1453
2023-07-21 11:00:00+00:00,1326,0,0,0,32.8,0,63,2.3,87,3.7,1002,3,1416
2023-07-21 12:00:00+00:00,1277,0,0,0,33,0,63,0,180,7.2,1003.1,3,1413
2023-07-21 13:00:00+00:00,1294,0,0,0,31.5,0,69,0,118,1.8,1002.8,3,1425
2023-07-21 14:00:00+00:00,1305,0,0,0,30.9,0,72,0,136,1.8,1003.5,3,1437
2023-07-21 15:00:00+00:00,1337,0,0,0,31.2,0,66,0,80,9,1006,2,1450
2023-07-21 16:00:00+00:00,1369,0,0,0,30.8,0,73,0,141,3.7,1005.2,2,1500
2023-07-21 17:00:00+00:00,1409,0,0,0,30.2,0,76,0,138,3.7,1005.4,2,1590
2023-07-21 18:00:00+00:00,1477,0,0,0,30,0,75,0,130,3.6,1006.6,3,1655
2023-07-21 19:00:00+00:00,1443,0,0,0,29.5,0,80,0,137,1.8,1005.5,3,1610
2023-07-21 20:00:00+00:00,1394,0,0,0,29.2,0,82,0,140,1.8,1005.3,3,1565
2023-07-21 21:00:00+00:00,1458,0,0,0,29.6,0,76,0,140,3.6,1006.1,3,1625
2023-07-21 22:00:00+00:00,1473,0,0,0,28.8,0,83,0,125,3.7,1005.9,3,1627
2023-07-21 23:00:00+00:00,1434,0,0,0,28.6,0,85,0,111,1.8,1005.9,3,1555
2023-07-22 00:00:00+00:00,1317,0,0,0,28.7,0,85,0,120,5.4,1006.7,3,1580
2023-07-22 01:00:00+00:00,1384,0,0,0,29.4,0,80,0,99,3.7,1006.2,3,1618
2023-07-22 02:00:00+00:00,1390,0,0,0,30.4,0,75,0,99,5.5,1006.5,3,1628
2023-07-22 03:00:00+00:00,1392,0,0,0,31.6,0,68,0,180,3.6,1008.4,3,1640
2023-07-22 04:00:00+00:00,1381,0,0,0,32.2,0,67,0,110,5.5,1007.2,3,1650
2023-07-22 05:00:00+00:00,1471,0,0,0,32.8,0,64,0,113,5.5,1006.9,3,1675
2023-07-22 06:00:00+00:00,1505,0,0,0,34,0,60,0,100,3.6,1007.4,3,1725
2023-07-22 07:00:00+00:00,1497,0,0,0,33.7,0,60,0,112,5.5,1005.9,3,1644
2023-07-22 08:00:00+00:00,1399,0,0,0,34.1,0,59,0,108,5.5,1005.1,3,1572
2023-07-22 09:00:00+00:00,1360,0,0,0,25.6,0,86,0,60,3.6,1004.7,3,1519
2023-07-22 10:00:00+00:00,1318,0,0,0,34.3,0,57,0,86,3.7,1004.7,2,1465
2023-07-22 11:00:00+00:00,1302,0,0,0,34,0,59,0,116,3.7,1004.4,2,1428
2023-07-22 12:00:00+00:00,1277,0,0,0,32.7,0,57,0,80,3.6,1005,2,1425
2023-07-22 13:00:00+00:00,1312,0,0,0,32.8,0,65,0,156,1.8,1004.8,2,1437
2023-07-22 14:00:00+00:00,1332,0,0,0,31.8,0,69,0,172,1.8,1005.4,2,1449
2023-07-22 15:00:00+00:00,1420,0,0,0,30.7,0,72,0,100,3.6,1007.3,2,1550
2023-07-22 16:00:00+00:00,1500,0,0,0,30.3,0,74,0,181,0,1006.6,2,1610
2023-07-22 17:00:00+00:00,1577,0,0,0,30.2,0,75,0,132,1.8,1007.1,2,1690
2023-07-22 18:00:00+00:00,1634,0,0,0,30.6,0,68,0,0,0,1008,2,1762
2023-07-22 19:00:00+00:00,1657,0,0,0,29.7,0,79,0,146,1.8,1007.3,2,1740
2023-07-22 20:00:00+00:00,1613,0,0,0,29.3,0,81,0,147,0,1007.1,2,1682
2023-07-22 21:00:00+00:00,1692,0,0,0,29.7,0,76,0,0,0,1007.3,3,1730
2023-07-22 22:00:00+00:00,1673,0,0,0,29.2,0,80,0,139,1.8,1007.3,3,1723
2023-07-22 23:00:00+00:00,1650,0,0,0,28.9,0,82,0,120,1.8,1007.2,3,1690
2023-07-23 00:00:00+00:00,1532,0,0,0,29.2,0,78,0,0,0,1008,3,1635
2023-07-23 01:00:00+00:00,1563,0,0,0,29.7,0,79,0,121,1.8,1007.2,3,1693
2023-07-23 02:00:00+00:00,1537,0,0,0,30.7,0,73,0,130,1.8,1007.4,3,1680
2023-07-23 03:00:00+00:00,1509,0,0,0,32.7,0,64,0,60,5.4,1008.3,3,1692
2023-07-23 04:00:00+00:00,1472,0,0,0,32.5,0,65,0.2,138,3.7,1007.3,3,1700
2023-07-23 05:00:00+00:00,1537,0,0,0,33.2,0,62,0.1,142,3.7,1007,3,1720
2023-07-23 06:00:00+00:00,1568,0,0,0,33.2,0,62,0,80,3.6,1007.1,3,1737
2023-07-23 07:00:00+00:00,1516,0,0,0,34.1,0,58,0,145,3.7,1005.8,3,1710
2023-07-23 08:00:00+00:00,1447,0,0,0,34.2,0,57,0.3,145,3.7,1004.8,3,1625
2023-07-23 09:00:00+00:00,1389,0,0,0,33.5,0,61,0.1,0,0,1004.4,3,1570
2023-07-23 10:00:00+00:00,1353,0,0,0,34.5,0,57,0,40,1.8,1004.1,3,1512
2023-07-23 11:00:00+00:00,1337,0,0,0,33.9,0,60,0,161,1.8,1003.6,3,1473
2023-07-23 12:00:00+00:00,1306,0,0,0,33.1,0,56,0,0,0,1003.6,3,1470
2023-07-23 13:00:00+00:00,1329,0,0,0,32.6,0,66,0,191,1.8,1003.5,2,1477
2023-07-23 14:00:00+00:00,1413,0,0,0,31.8,0,70,0,203,1.8,1003.9,2,1540
2023-07-23 15:00:00+00:00,1552,0,0,0,30.8,0,76,0,0,0,1005.6,2,1733
2023-07-23 16:00:00+00:00,1648,0,0,0,30.5,0,74,0,191,0,1004.8,2,1856
2023-07-23 17:00:00+00:00,1708,0,0,0,30.2,0,77,0,195,0,1005.1,2,1920
2023-07-23 18:00:00+00:00,1762,0,0,0,30,0,79,0,0,0,1005.7,2,1968
2023-07-23 19:00:00+00:00,1755,0,0,0,29.7,0,80,0,196,1.8,1005.1,2,1924
2023-07-23 20:00:00+00:00,1720,0,0,0,29.4,0,82,0,178,0,1004.7,2,1890
2023-07-23 21:00:00+00:00,1741,0,0,0,29.5,0,86,0,0,0,1005.5,2,1938
2023-07-23 22:00:00+00:00,1766,0,0,0,29,0,85,0,166,0,1004.6,2,1957
2023-07-23 23:00:00+00:00,1752,0,0,0,28.8,0,86,0,150,0,1004.6,3,1918
2023-07-24 00:00:00+00:00,1633,0,0,0,28.8,0,85,0,0,0,1005,3,1804
2023-07-24 01:00:00+00:00,1663,0,0,0,29.7,0,81,0,123,1.8,1004.9,3,1817
2023-07-24 02:00:00+00:00,1589,0,0,0,30.8,0,74,0.1,143,1.8,1005.1,3,1742
2023-07-24 03:00:00+00:00,1593,0,0,0,32.8,0,68,0,60,5.4,1005.5,3,1746
2023-07-24 04:00:00+00:00,1566,0,0,0,32.8,0,66,0.1,105,1.8,1005.5,3,1710
2023-07-24 05:00:00+00:00,1631,0,0,0,33.5,0,62,0,133,1.8,1005.2,3,1728
2023-07-24 06:00:00+00:00,1630,0,0,0,34.8,0,50,0,60,3.6,1004.9,3,1750
2023-07-24 07:00:00+00:00,1567,0,0,0,34.6,0,57,0,148,1.8,1004,3,1715
2023-07-24 08:00:00+00:00,1494,0,0,0,35,0,55,0,149,1.8,1003.1,3,1622
2023-07-24 09:00:00+00:00,1436,0,0,0,35.2,0,49,0,120,5.4,1002.8,3,1540
2023-07-24 10:00:00+00:00,1393,0,0,0,35,0,51,0,90,1.8,1002,3,1522
2023-07-24 11:00:00+00:00,1343,0,0,0,34.7,0,54,0,137,1.8,1001.5,3,1490
2023-07-24 12:00:00+00:00,1305,0,0,0,33.4,0,55,0,200,3.6,1002,3,1472
2023-07-24 13:00:00+00:00,1316,0,0,0,33.4,0,61,0,192,0,1001.6,2,1508
2023-07-24 14:00:00+00:00,1384,0,0,0,32.4,0,66,0,214,0,1002.1,2,1570
2023-07-24 15:00:00+00:00,1568,0,0,0,31.5,0,64,0,120,3.6,1003.8,2,1735
2023-07-24 16:00:00+00:00,1716,0,0,0,30.8,0,72,0,210,0,1003.2,2,1810
2023-07-24 17:00:00+00:00,1732,0,0,0,30.4,0,76,0,192,0,1003.5,2,1907
2023-07-24 18:00:00+00:00,1770,0,0,0,30.4,0,73,0,270,3.6,1004.4,2,1970
2023-07-24 19:00:00+00:00,1765,0,0,0,29.8,0,80,0,180,0,1003.8,2,1985
2023-07-24 20:00:00+00:00,1745,0,0,0,29.5,0,82,0,177,0,1003.7,2,1910
2023-07-24 21:00:00+00:00,1758,0,0,0,29.7,0,81,0,270,3.6,1004.1,2,1975
2023-07-24 22:00:00+00:00,1768,0,0,0,29.4,0,82,0,154,1.8,1003.8,2,1968
2023-07-24 23:00:00+00:00,1752,0,0,0,29,0,84,0,93,1.8,1003.9,2,1922
2023-07-25 00:00:00+00:00,1621,0,0,0,29.5,0,77,0,90,3.6,1004.5,3,1809
2023-07-25 01:00:00+00:00,1645,0,0,0,29.9,0,78,0,77,1.8,1004.3,3,1755
2023-07-25 02:00:00+00:00,1575,0,0,0,31.1,0,72,0,101,1.8,1004.7,3,1722
2023-07-25 03:00:00+00:00,1551,0,0,0,32.5,0,69,0,60,3.6,1005.7,3,1730
2023-07-25 04:00:00+00:00,1508,0,0,0,32.8,0,63,0,67,3.7,1005.2,3,1740
2023-07-25 05:00:00+00:00,1579,0,0,0,33.6,0,60,0,91,3.7,1005,3,1748
2023-07-25 06:00:00+00:00,1648,0,0,0,35.2,0,52,0,60,3.6,1005,3,1778
2023-07-25 07:00:00+00:00,1581,0,0,0,34.5,0,56,0,115,3.7,1003.9,3,1695
2023-07-25 08:00:00+00:00,1480,0,0,0,34.7,0,54,0,115,3.7,1003.1,3,1625
2023-07-25 09:00:00+00:00,1394,0,0,0,36.1,0,50,1.7,60,3.6,1002.8,3,1573
2023-07-25 10:00:00+00:00,1362,0,0,0,34.3,0,55,0.3,101,3.7,1002.5,3,1520
2023-07-25 11:00:00+00:00,1376,0,0,0,33.8,0,58,0.2,126,1.8,1002.2,3,1480
2023-07-25 12:00:00+00:00,1345,0,0,0,33.3,0,58,0.2,180,3.6,1003,3,1450
2023-07-25 13:00:00+00:00,1351,0,0,0,32.5,0,64,0,180,1.8,1002.4,3,1466
2023-07-25 14:00:00+00:00,1414,0,0,0,31.7,0,68,0,187,0,1003,2,1556
2023-07-25 15:00:00+00:00,1617,0,0,0,30.7,0,76,0,180,3.6,1005.1,2,1710
2023-07-25 16:00:00+00:00,1716,0,0,0,31,0,71,0,167,1.8,1004,2,1820
2023-07-25 17:00:00+00:00,1736,0,0,0,30.5,0,74,0,158,1.8,1004.3,2,1890
2023-07-25 18:00:00+00:00,1782,0,0,0,29.7,0,76,0,180,3.6,1005.4,2,1920
2023-07-25 19:00:00+00:00,1807,0,0,0,29.7,0,79,0,155,1.8,1004.4,2,1912
2023-07-25 20:00:00+00:00,1743,0,0,0,29.5,0,80,0,160,1.8,1004.2,2,1885
2023-07-25 21:00:00+00:00,1791,0,0,0,29.5,0,77,0,60,3.6,1004.4,3,1905
2023-07-25 22:00:00+00:00,1794,0,0,0,29.1,0,82,0,152,1.8,1004.2,3,1892
2023-07-25 23:00:00+00:00,1738,0,0,0,29,0,83,0,139,1.8,1004.2,3,1880
2023-07-26 00:00:00+00:00,1645,0,0,0,29.1,0,79,0,60,3.6,1005.3,3,1805
2023-07-26 01:00:00+00:00,1645,0,0,0,29.8,0,78,0,140,3.7,1004.6,3,1840
2023-07-26 02:00:00+00:00,1606,0,0,0,30.7,0,73,0,148,3.7,1005,3,1760
2023-07-26 03:00:00+00:00,1577,0,0,0,33.1,0,59,0,340,3.6,1006.3,3,1765
2023-07-26 04:00:00+00:00,1495,0,0,0,32.3,0,66,0,99,3.7,1005.9,3,1735
2023-07-26 05:00:00+00:00,1597,0,0,0,32.6,0,64,0,107,3.7,1005.6,3,1790
2023-07-26 06:00:00+00:00,1632,0,0,0,33.7,0,57,2,90,3.6,1005.5,3,1770
2023-07-26 07:00:00+00:00,1556,0,0,0,33.3,0,60,0.5,131,3.7,1004.6,3,1673
2023-07-26 08:00:00+00:00,1482,0,0,0,33.6,0,59,0.7,145,3.7,1003.8,3,1571
2023-07-26 09:00:00+00:00,1417,0,0,0,33,0,67,0.4,90,5.4,1003.9,3,1498
2023-07-26 10:00:00+00:00,1387,0,0,0,33.7,0,57,0.1,120,3.7,1003,3,1465
2023-07-26 11:00:00+00:00,1358,0,0,0,32.8,0,61,0,127,3.7,1002.8,3,1468
2023-07-26 12:00:00+00:00,1325,0,0,0,31.2,0,70,0,60,3.6,1003.2,3,1434
2023-07-26 13:00:00+00:00,1357,0,0,0,31.4,0,69,0,143,1.8,1003,3,1440
2023-07-26 14:00:00+00:00,1408,0,0,0,31,0,71,0,160,1.8,1003.5,2,1525
2023-07-26 15:00:00+00:00,1585,0,0,0,30.2,0,74,0,0,0,1005.8,2,1708
2023-07-26 16:00:00+00:00,1683,0,0,0,29.8,0,77,0,140,1.8,1004.3,2,1810
2023-07-26 17:00:00+00:00,1749,0,0,0,29.5,0,80,0,149,1.8,1004.5,3,1892
2023-07-26 18:00:00+00:00,1786,0,0,0,29.7,0,76,0.2,0,0,1006,3,1900
2023-07-26 19:00:00+00:00,1810,0,0,0,29.1,0,83,0,153,1.8,1004.5,3,1910
2023-07-26 20:00:00+00:00,1709,0,0,0,28.9,0,83,0,151,1.8,1004.2,3,1893
2023-07-26 21:00:00+00:00,1750,0,0,0,29.2,0,78,0,0,0,1004.7,3,1918
2023-07-26 22:00:00+00:00,1712,0,0,0,28.9,0,83,0,154,1.8,1004.7,3,1895
2023-07-26 23:00:00+00:00,1679,0,0,0,28.7,0,85,0,127,1.8,1004.6,3,1880
2023-07-27 00:00:00+00:00,1594,0,0,0,27,0,94,0,0,0,1004.9,3,1744
2023-07-27 01:00:00+00:00,1632,0,0,0,29.4,0,81,0,123,1.8,1004.7,3,1770
2023-07-27 02:00:00+00:00,1567,0,0,0,30.2,0,77,0,134,3.7,1004.9,3,1698
2023-07-27 03:00:00+00:00,1521,0,0,0,29.5,0,77,0,30,5.4,1005.7,3,1705
2023-07-27 04:00:00+00:00,1504,0,0,0,31.4,0,71,0.6,124,3.7,1005.3,3,1720
2023-07-27 05:00:00+00:00,1549,0,0,0,31.9,0,68,1.6,137,3.7,1005,3,1738
2023-07-27 06:00:00+00:00,1583,0,0,0,32.7,0,68,0.3,60,7.2,1004.8,3,1732
2023-07-27 07:00:00+00:00,1481,0,0,0,32.7,0,64,0.3,152,3.7,1003.8,3,1655
2023-07-27 08:00:00+00:00,1405,0,0,0,33,0,63,0.7,157,3.7,1002.8,3,1570
2023-07-27 09:00:00+00:00,1397,0,0,0,30.7,0,81,0.5,330,3.6,1003,3,1510
2023-07-27 10:00:00+00:00,1364,0,0,0,32.2,0,67,0,116,3.7,1001.9,3,1470
2023-07-27 11:00:00+00:00,1280,0,0,0,31.8,0,69,0,129,3.7,1001.7,3,1450
2023-07-27 12:00:00+00:00,1272,0,0,0,31.4,0,71,0,139,3.7,1001.5,3,1420
2023-07-27 13:00:00+00:00,1278,0,0,0,31,0,74,0,144,1.8,1001.8,3,1433
2023-07-27 14:00:00+00:00,1376,0,0,0,30.5,0,77,0,155,1.8,1002.1,3,1490
2023-07-27 15:00:00+00:00,1515,0,0,0,30.6,0,76,0,90,3.6,1003.4,2,1692
2023-07-27 16:00:00+00:00,1649,0,0,0,29.4,0,82,0,200,1.8,1002.9,3,1788
2023-07-27 17:00:00+00:00,1712,0,0,0,29.3,0,83,0,193,1.8,1003,3,1840
2023-07-27 18:00:00+00:00,1743,0,0,0,29.1,0,83,0,240,3.6,1003.5,3,1900
2023-07-27 19:00:00+00:00,1760,0,0,0,29.1,0,85,0,186,1.8,1002.7,3,1905
2023-07-27 20:00:00+00:00,1652,0,0,0,28.9,0,86,0,185,1.8,1002.3,3,1850
2023-07-27 21:00:00+00:00,1701,0,0,0,28.5,0,92,0,180,3.6,1002.9,4,1895
2023-07-27 22:00:00+00:00,1690,0,0,0,28.5,0,88,0,171,1.8,1002.1,3,1890
2023-07-27 23:00:00+00:00,1652,0,0,0,28.4,0,88,0.2,171,1.8,1002.1,3,1844
2023-07-28 00:00:00+00:00,1559,0,0,0,27.2,0,93,3,180,3.6,1002.5,3,1735
2023-07-28 01:00:00+00:00,1557,0,0,0,29.3,0,83,0,177,1.8,1002.3,3,1744
2023-07-28 02:00:00+00:00,1509,0,0,0,30.3,0,77,0,180,1.8,1002.5,3,1708
2023-07-28 03:00:00+00:00,1489,0,0,0,31.2,0,74,0.1,120,3.6,1002.8,3,1680
2023-07-28 04:00:00+00:00,1446,0,0,0,31.3,0,72,0.2,174,3.7,1003,3,1596
2023-07-28 05:00:00+00:00,1484,0,0,0,32.1,0,69,0.2,175,3.7,1002.6,3,1688
2023-07-28 06:00:00+00:00,1511,0,0,0,34.2,0,55,0.1,180,3.6,1001.9,3,1650
2023-07-28 07:00:00+00:00,1452,0,0,0,33.2,0,64,0,174,3.7,1001.3,3,1640
2023-07-28 08:00:00+00:00,1406,0,0,0,33.6,0,61,0.8,172,3.7,1000.4,3,1565
2023-07-28 09:00:00+00:00,1356,0,0,0,32.7,0,72,0.1,340,3.6,999.8,3,1522
2023-07-28 10:00:00+00:00,1310,0,0,0,33.4,0,61,0.1,171,3.7,999.2,3,1485
2023-07-28 11:00:00+00:00,1276,0,0,0,32.8,0,64,0,171,3.7,998.9,3,1442
2023-07-28 12:00:00+00:00,1199,0,0,0,30.3,0,78,0,160,7.2,998.7,3,1392
